text,label
"- gyu tataki don (5/5️) yaitu nasi dikasih beef slices + special sauce on top, kita bisa request jg tingkat kematangan beefnya kl aku mintanya medium well, ohya kita juga dikasih free miso soup ini parah enak bgt segar gitu, dan ada kaya sejenis ubi yg di goreng itu jg enak.  - chicken katsu curry don (4/5️), katsu dan karinya enak, potongan dagingnya pas.  - annin tofu pudding (5/5️), ini dessert yg wajib bgt kalian cobain gaboleh engga! can’t describe cobain aja pokoknya. - mango pudding (3/5️), kl yg ini puddingnya biasa aja si menurutku. - ocha (4/5️), ochanya murah dan free refill sebanyak itu hahaha overall aku suka bgt makan disini enak2 semuanya, bakalan balik lagi untuk cobain menu yg lain!  mau kasih saran dikit untuk waitress, mohon maap ni sblmnya tlg dong kalo customers lg makan jgn diliatin terus, kl sekali2 gapapa wajar manusia punya mata kl dr awal sampe akhir diliatin kan agak keganggu yaa.","[{""end"": 333, ""labels"": [""Positive"", ""Food""], ""start"": 311, ""text"": ""katsu dan karinya enak""}, {""end"": 357, ""labels"": [""Positive"", ""Food""], ""start"": 335, ""text"": ""potongan dagingnya pas""}, {""end"": 533, ""labels"": [""Negative"", ""Food""], ""start"": 513, ""text"": ""puddingnya biasa aja""}, {""end"": 576, ""labels"": [""Positive"", ""Price""], ""start"": 571, ""text"": ""murah""}, {""end"": 661, ""labels"": [""Positive"", ""Food""], ""start"": 634, ""text"": ""makan disini enak2 semuanya""}, {""end"": 707, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 663, ""text"": ""bakalan balik lagi untuk cobain menu yg lain""}]"
"one of the best plce to eat a japanese cuisine in bandung.  the price is not really expensive (quite standard) for the taste is impressive considering from their pricing.  one more thing, the ambiance and place is cozy clean and very good.  thumbs up as well for their staff.","[{""end"": 57, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 0, ""text"": ""one of the best plce to eat a japanese cuisine in bandung""}, {""end"": 93, ""labels"": [""Positive"", ""Price""], ""start"": 60, ""text"": ""the price is not really expensive""}, {""end"": 138, ""labels"": [""Positive"", ""Food""], ""start"": 115, ""text"": ""the taste is impressive""}, {""end"": 238, ""labels"": [""Positive"", ""Ambience""], ""start"": 188, ""text"": ""the ambiance and place is cozy clean and very good""}, {""end"": 274, ""labels"": [""Positive"", ""Service""], ""start"": 241, ""text"": ""thumbs up as well for their staff""}]"
"dozen of us having dinner, ordered 1 kg of beef platter with 6 different chilli. cost us 600k+. not as delicious as the original (pork) se'i but taste almost the same","[{""end"": 140, ""labels"": [""Negative"", ""Food""], ""start"": 96, ""text"": ""not as delicious as the original (pork) se'i""}]"
"awalnya ke sini iseng aja karena abis mampir di setiabudhi supermarket.. tadinya nyari cawanmushi buat anak saya..tapi sayang menu itu ga ada. akhirnya memutuskan nyobain currynya..currynya enak,disajikan di piring tahan panas jd awet panasnya..toppingnya saya pilih chicken katsu..chicken katsunya juga sesuai ekspektasi..guring gqring di luar empuk di dalam. lalu nyobain agedashi tofunya juga..enak dibumbui dengan pas..suami si nyoba okonomiyaki,cuma saya ga ikut nyobain jadi ga bisa komentar..  yg jadi favorit sih annin puddingnya ya..dibuat dari almond milk..diberi topping bubble sedikit..enak dan lembut pudingnya..ga terlalu manis kyk yg saya takutin..anak saya sih tapi lbh suka yg mango puddingnya..karena mungkin lbh manis dan cocok di lidah anak.  rata2 harga mkaanannya juga masuk akal..saya berniat dtg lagi ke resto ini..penasaran dg menu kuah2nya..sepertinya cocok dinikmati saat bandung lagi dingin dinginnya seperti ini","[{""end"": 194, ""labels"": [""Positive"", ""Food""], ""start"": 181, ""text"": ""currynya enak""}, {""end"": 321, ""labels"": [""Positive"", ""Food""], ""start"": 282, ""text"": ""chicken katsunya juga sesuai ekspektasi""}, {""end"": 359, ""labels"": [""Positive"", ""Food""], ""start"": 323, ""text"": ""guring gqring di luar empuk di dalam""}, {""end"": 421, ""labels"": [""Positive"", ""Food""], ""start"": 397, ""text"": ""enak dibumbui dengan pas""}, {""end"": 623, ""labels"": [""Positive"", ""Food""], ""start"": 598, ""text"": ""enak dan lembut pudingnya""}, {""end"": 801, ""labels"": [""Positive"", ""Price""], ""start"": 769, ""text"": ""harga mkaanannya juga masuk akal""}]"
"lagi ada acara di bandung. nah gak lupa mampir ke musouya dengan hidangan japanese food. asal mula cerita sih dari tahun 2013, seorang chef jepang bekerja sama dengan seorang wiraswasta dari indonesia membuat masakan jepang dengan hanya menghidangkan 10 jenis menu saja. sampai saat ini, musouya sudah sangat berkembang hingga menyajikan berbagai jenis menu, seperti teriyaki, katsu, nabe, okonomiyaki, gyoza, karaage, pudding, dan lain-lain. harga sungguh sangat murah untuk rasa yang sangat luar biasa. saya pesan 2 menu, yaitu katsu tenshin don dan annin tofu pudding. katsu tenshin don idr 45.000 paket nasi yang dilengkapi dengan telur dan chicken katsu dan disiram dengan saus manis racikan dari musouya. telurnya dapat dengan pilihan medium atau well done. nah untuk rasa sausnya bener=bener luar biasa karena terasa gurih ditambah lagi dengan potongan chicken katsu tersebut. oh ya kalo pesen menu main course dapat tambahan berupa miso soup dan korokke. berdasarkan info dari pelayan sih korokke disini terbuat dari ubi manis yang dihaluskan dan digoreng dengan tepung hingga bewarna kecoklatan. unik karena biasanya korokke terbuat dari kentang yang dihaluskan.  annin tofu pudding idr 24.000 (take away idr 27.000) salah satu dessert favorit disini, yaitu annin tofu pudding. pudding almond yang dipadukan dengan agar-agar. seger nikmat. selain itu ada juga mango pudding, puding yang belum saya jajalin. overall rasa enak dan banyak berbagai macam menu. tempat juga berdesign rumah jepang dan nyaman. jangan lupa booking dulu kalo mau kesini pas jam makan karena selalu penuh dengan pengunjung. ada service charge nya juga ya. lokasi	: jl. hegarmanah no. 2a (sebelah hotel sani rosa), cidadap, bandung, jawa barat  fasilitas	: ac, private room, smoking room, dan pembayaran menggunakan debet / kredit atau gopay.","[{""end"": 469, ""labels"": [""Positive"", ""Price""], ""start"": 443, ""text"": ""harga sungguh sangat murah""}, {""end"": 503, ""labels"": [""Positive"", ""Food""], ""start"": 476, ""text"": ""rasa yang sangat luar biasa""}, {""end"": 829, ""labels"": [""Positive"", ""Food""], ""start"": 774, ""text"": ""rasa sausnya bener=bener luar biasa karena terasa gurih""}, {""end"": 1347, ""labels"": [""Positive"", ""Food""], ""start"": 1335, ""text"": ""seger nikmat""}, {""end"": 1464, ""labels"": [""Positive"", ""Food""], ""start"": 1424, ""text"": ""rasa enak dan banyak berbagai macam menu""}, {""end"": 1511, ""labels"": [""Positive"", ""Ambience""], ""start"": 1466, ""text"": ""tempat juga berdesign rumah jepang dan nyaman""}]"
"finally a good with reasonable price japanese restaurant in bandung.  been there for more than 4 times and their food never disappoints me. actually, it's not that wow but you can really enjoy the food.  their okonomiyaki is worth to try. also their pudding which is the best one. the vibe, the ambience, the atmosphere, and the service is so damn good.  will be back to dig in for another jar(s) of pudding!","[{""end"": 36, ""labels"": [""Positive"", ""Price""], ""start"": 20, ""text"": ""reasonable price""}, {""end"": 138, ""labels"": [""Positive"", ""Food""], ""start"": 107, ""text"": ""their food never disappoints me""}, {""end"": 237, ""labels"": [""Positive"", ""Food""], ""start"": 204, ""text"": ""their okonomiyaki is worth to try""}, {""end"": 352, ""labels"": [""Positive"", ""Service""], ""start"": 325, ""text"": ""the service is so damn good""}, {""end"": 408, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 355, ""text"": ""will be back to dig in for another jar(s) of pudding!""}]"
"order gyu tataki don, the sauce is great but overall just good, the beef is so thin and small 7.5/‭1‬0. the tempura 7/‭1‬0 yaki gyoza 7/‭1‬0 almond pudding 8/‭1‬0","[{""end"": 40, ""labels"": [""Positive"", ""Food""], ""start"": 22, ""text"": ""the sauce is great""}, {""end"": 62, ""labels"": [""Positive"", ""Food""], ""start"": 45, ""text"": ""overall just good""}, {""end"": 93, ""labels"": [""Negative"", ""Food""], ""start"": 64, ""text"": ""the beef is so thin and small""}]"
"i just found a hidden gem in bandung. where have i been all this timeee   baru tau kalo ada restoran casual jepang yang cukup proper di daerah setiabudi. musouya ini lokasinya ada di hotel new sany rosa.  kemarin karena saya mau merayakan ulang tahun, saya reserved tempatnya yang vip, duduk pakai tatami. seneng banget pas masuk tempatnya bener-bener kaya di jepang dan private sekali. pas pintu di tutup, suara orang2 dari luar ruangan nggak kedengeran at all. untuk di tatami ini, kita harus pesan min. order 600.000 sebelum tax yaa.  untuk makanannya saya pesan: okonomiyaki, tantan tofu, gyoza, nankotsu karaage, tori karage, gyu tan don, gyu tataki don, salmon teriyaki don, gyu shogayaki don. semuanya enaaak. untuk ukuran makan di hotel, tempatnya private, dan rasa enak, dengan harga segitu sih menurut saya murah banget. bayangin kalau di tempat lain pasti jauh lebih mahal.  setelah makan, saya pesan dessert tofu pudding dan mango pudding. yang lain bilang tofu puddingnya terlalu eneg, tapi buat saya yang demen banget puding ala hokkaido milk gitu sih waw banget rasanya. saya sampai habis dua botol  karena enakkk. yang mango juga manis dan so soft puddingnya.  bakal balik lagi apa nggak? iya banget! kapan lagi makan jepang di hotel dengan harga yang super affordable?  worth it pokoknya.","[{""end"": 366, ""labels"": [""Positive"", ""Ambience""], ""start"": 330, ""text"": ""tempatnya bener-bener kaya di jepang""}, {""end"": 715, ""labels"": [""Positive"", ""Food""], ""start"": 700, ""text"": ""semuanya enaaak""}, {""end"": 778, ""labels"": [""Positive"", ""Food""], ""start"": 769, ""text"": ""rasa enak""}, {""end"": 829, ""labels"": [""Positive"", ""Price""], ""start"": 817, ""text"": ""murah banget""}, {""end"": 997, ""labels"": [""Negative"", ""Food""], ""start"": 969, ""text"": ""tofu puddingnya terlalu eneg""}, {""end"": 1174, ""labels"": [""Positive"", ""Food""], ""start"": 1135, ""text"": ""mango juga manis dan so soft puddingnya""}, {""end"": 1305, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 1287, ""text"": ""worth it pokoknya.""}]"
salah satu resto jepang di bandung favorite saya. gyu tan don dan tori karage-nya enak dan sesuai selera saya. begitu juga tempatnya menyenangkan.,"[{""end"": 86, ""labels"": [""Positive"", ""Food""], ""start"": 50, ""text"": ""gyu tan don dan tori karage-nya enak""}, {""end"": 145, ""labels"": [""Positive"", ""Ambience""], ""start"": 123, ""text"": ""tempatnya menyenangkan""}, {""end"": 48, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 0, ""text"": ""salah satu resto jepang di bandung favorite saya""}]"
"masuk salah satu makanan yang wajibb kalo ke bandung (versi saya yaaa~) harganya 60rb per porsi,memang agak pricey yaa. tapi menurutku worth it saja, selain nasi campur ada juga sop sayur asin. nasi campurnya ini favorit, dagingnya nggak pelit! dagingnya empuk semua dan yg babi asinnya ini kriuknya dapet banget. kalau mau tambah nasii harganya 5rb ya per porsi, btw biar makin mantaps bisa di tambah saus2nya gitu, ada yg kuah merah, kecap asin sampai minyak cabe. atii2 cabenya pedesss banget! tapi enaaak hahaha pakenya bisa sedikit2 aja ya! untuk kuah merahnya juga enak, pakainya juga sedikit2 ya, kalo kebanyakan asin soalnya. menurut info dari tantenya, nasi campur ini buka sampai sehabisnya. maksimal di jam 11.30~12.00 malam tutupnya!","[{""end"": 118, ""labels"": [""Negative"", ""Price""], ""start"": 96, ""text"": ""memang agak pricey yaa""}, {""end"": 220, ""labels"": [""Positive"", ""Food""], ""start"": 194, ""text"": ""nasi campurnya ini favorit""}, {""end"": 243, ""labels"": [""Positive"", ""Food""], ""start"": 222, ""text"": ""dagingnya nggak pelit""}, {""end"": 266, ""labels"": [""Positive"", ""Food""], ""start"": 245, ""text"": ""dagingnya empuk semua""}, {""end"": 508, ""labels"": [""Positive"", ""Food""], ""start"": 473, ""text"": ""cabenya pedesss banget! tapi enaaak""}, {""end"": 575, ""labels"": [""Positive"", ""Food""], ""start"": 552, ""text"": ""kuah merahnya juga enak""}]"
"kalau ada yang nanya, makan nasi campur di bandung enaknya dimana. jawabannya yaitu nasi campur 88. kenapaaa?  karena porsinya cukup banyaakkk, rasanyaaaa mantulitaaa, daging babinya enak, ga pelit2 kasih porsinya  antrian kalau agak malem dan weekend udah panjangggg wkwk kalau males bisa online aja si paling","[{""end"": 142, ""labels"": [""Positive"", ""Food""], ""start"": 118, ""text"": ""porsinya cukup banyaakkk""}, {""end"": 166, ""labels"": [""Positive"", ""Food""], ""start"": 144, ""text"": ""rasanyaaaa mantulitaaa""}, {""end"": 187, ""labels"": [""Positive"", ""Food""], ""start"": 168, ""text"": ""daging babinya enak""}, {""end"": 213, ""labels"": [""Positive"", ""Food""], ""start"": 189, ""text"": ""ga pelit2 kasih porsinya""}]"
"galak banget orangnya, padahal rasanya biasa aja.. attitude mas2 & mba2 asistennya lebih ramah sedangkan yg punyanya malah ketus dan emosian","[{""end"": 21, ""labels"": [""Negative"", ""Service""], ""start"": 0, ""text"": ""galak banget orangnya""}, {""end"": 94, ""labels"": [""Positive"", ""Service""], ""start"": 51, ""text"": ""attitude mas2 & mba2 asistennya lebih ramah""}]"
"waktu jalan2 ke bandung, malamnya bingung mau makan apa.. pas buka zomato, liat ratingnya lumayan.. akhirnya kita mutusin utk nyobain.. pas sampe, rame banget dan langsung dikasi no. antrian.. untungnya langsung dapat tempat duduk.. nunggu makanan datang agak lama jd saya keliling cari cemilan dl sepanjang jalan. pas balik, makanan blom sampe juga  nunggu menunggu, akhirnya datang juga & langsung makan dg lahap (sampe lupa difoto)  so far, menurut kita enak & harga terjangkau. sambelnya puedes bingit  next ke bandung, mau kesini lagi ","[{""end"": 264, ""labels"": [""Negative"", ""Service""], ""start"": 233, ""text"": ""nunggu makanan datang agak lama""}, {""end"": 461, ""labels"": [""Positive"", ""Food""], ""start"": 457, ""text"": ""enak""}, {""end"": 480, ""labels"": [""Positive"", ""Price""], ""start"": 464, ""text"": ""harga terjangkau""}, {""end"": 539, ""labels"": [""Positive"", ""Miscellaneous""], ""start"": 524, ""text"": ""mau kesini lagi""}]"
"dagingnya enak walau ga terlalu banyak tapi murah dan banyak pilihan rasa, bumbunya mantap, tempatnya selalu ramai","[{""end"": 14, ""labels"": [""Positive"", ""Food""], ""start"": 0, ""text"": ""dagingnya enak""}, {""end"": 38, ""labels"": [""Negative"", ""Food""], ""start"": 21, ""text"": ""ga terlalu banyak""}, {""end"": 49, ""labels"": [""Positive"", ""Price""], ""start"": 44, ""text"": ""murah""}, {""end"": 73, ""labels"": [""Positive"", ""Food""], ""start"": 54, ""text"": ""banyak pilihan rasa""}, {""end"": 90, ""labels"": [""Positive"", ""Food""], ""start"": 75, ""text"": ""bumbunya mantap""}, {""end"": 114, ""labels"": [""Negative"", ""Ambience""], ""start"": 92, ""text"": ""tempatnya selalu ramai""}]"
"if you're looking for pork culinary at bandung, this nasi campur shluld be jn your 'must try' list very worth the price, definitely will make you whole and you'll taste the pleasure from various pork cookings  price 5/5 place 3/5 taste 5/5","[{""end"": 119, ""labels"": [""Positive"", ""Price""], ""start"": 99, ""text"": ""very worth the price""}, {""end"": 208, ""labels"": [""Positive"", ""Food""], ""start"": 163, ""text"": ""taste the pleasure from various pork cookings""}]"
"sy beli via g**** krn malas antri. 1. mahal. buat ukuran bandung ini mahal bahkan dibanding nasi campur di jakarta pun ini kemahalan. pokoknya kena 90 ribu plus ongkir buat makan ky gini doang. 2. semua dingin. nasinya kering, lauknya jg udah dingin. padahal dari cibadak ke tempat sy dekat banget cm butuh wkt 5-10 menit aja. bingung sih, di wadah banyak uapnya tp begitu sampai sudah dingin. 3. porsi daging dan telornya sedikit. malesin banget! ky dicacah kecil2 supaya kelihatan banyak. telornya gak utuh 1. dgn harga kalian yg tergolong pricey harusnya kasih porsi daging dan telornya lebih generous. 4. rasanya gak tasty. gak ada gurih2nya. intinya sih mengecewakan. re-order? absolutely no. gak semua yg terkenal itu enak ya gengss. be a smart buyer!  *ps : nasi campur di jakarta lebih tasty dan dari segi harga pun masuk akal. contoh : nasi campur di muara karang / di krendang. sorry to say ya, nasi campur 88 you should improve the quality..","[{""end"": 43, ""labels"": [""Negative"", ""Price""], ""start"": 38, ""text"": ""mahal""}, {""end"": 74, ""labels"": [""Negative"", ""Price""], ""start"": 69, ""text"": ""mahal""}, {""end"": 132, ""labels"": [""Negative"", ""Price""], ""start"": 123, ""text"": ""kemahalan""}, {""end"": 225, ""labels"": [""Negative"", ""Food""], ""start"": 211, ""text"": ""nasinya kering""}, {""end"": 249, ""labels"": [""Negative"", ""Food""], ""start"": 227, ""text"": ""lauknya jg udah dingin""}, {""end"": 430, ""labels"": [""Negative"", ""Food""], ""start"": 397, ""text"": ""porsi daging dan telornya sedikit""}, {""end"": 548, ""labels"": [""Negative"", ""Price""], ""start"": 542, ""text"": ""pricey""}, {""end"": 626, ""labels"": [""Negative"", ""Food""], ""start"": 609, ""text"": ""rasanya gak tasty""}, {""end"": 645, ""labels"": [""Negative"", ""Food""], ""start"": 628, ""text"": ""gak ada gurih2nya""}, {""end"": 671, ""labels"": [""Negative"", ""Miscellaneous""], ""start"": 659, ""text"": ""mengecewakan""}]"
